x,y,k,s,dk
43.889699535292024,20.084263805073817,0.03432792500107646,27.004545669541063,0.8957225773628608
44.12360618228065,19.996126615081554,0.030458989374290115,27.34693467436523,1.3695560192966667
44.35683064131755,19.90618332890453,0.02815343158299151,27.57936763168459,0.9297318292774435
44.58943362404601,19.814579316637246,0.026038827141311567,27.81501321517385,0.9425823339570343
44.82144523978131,19.72145456682257,0.02409445278295372,28.053761497917936,0.954993130976348
45.0528968407439,19.626934045334547,0.022302076904178347,28.295501204679343,0.9669588270456302
45.283820259061805,19.531129868261733,0.02064561915796481,28.54011983936031,0.9784745387238729
45.51424722975613,19.43414313553444,0.019110859963674155,28.78750379923729,0.9895358395079086
45.74420896077358,19.33606548208591,0.017685192124512316,29.037538477615378,1.0001387135123565
45.97373581919551,19.236980393297266,0.016357408001926886,29.290108356327465,1.0102795148483494
46.202857109132964,19.136964323289842,0.015117516750534247,29.545097089312293,1.01995493193931
46.43160092186991,19.036087647945298,0.013956586999450085,29.802387578344252,1.0291619561278367
46.659994042823584,18.93441547906873,0.012866611103145109,30.061862041849682,1.0378978540217219
46.88806190307384,18.83200836163384,0.011840387700361426,30.32340207762609,1.0461601431056238
47.115828565741516,18.728922872375694,0.01087141983304709,30.58688872018033,1.053946570216965
47.34331673951135,18.62521213497619,0.009953826305854094,30.85220249331466,1.0612550925373228
47.57054781320003,18.520926264599794,0.009082264324274837,31.119223458515552,1.0680838608035685
47.797533303614834,18.416116736239086,0.008662205913054222,31.253336542005883,0.5364523339613214
48.024264419888404,18.310841711639117,0.007850686585990281,31.52269250842558,1.0774238656787816
48.2508006130777,18.205125138185664,0.007073772618436849,31.793454083273176,1.0830462993903893
48.477159556518345,18.099007965094806,0.0063275230139690905,32.065500041288644,1.0881838320618726
48.70335785586616,17.992529664825792,0.005608287414484655,32.33870887266516,1.0928353255060586
48.92941114521404,17.885728427106734,0.0049126668403395345,32.61295881582302,1.0969997726314489
49.155333571102965,17.77864162177587,0.004572709987381946,32.750436092636264,0.5499091072529723
49.381109650161875,17.671319396744636,0.003906602747855399,33.02601892557359,1.1023313317492978
49.60679244425596,17.5637781825935,0.003256489397422628,33.30233756428447,1.1052745548435325
49.83239512468634,17.45605232503777,0.002619593560437658,33.57926960017818,1.1077281435748318
50.05793032232483,17.348175621537266,0.0019932544290167135,33.85669250141127,1.109691604932351
50.283410232635596,17.240181421797605,0.001374902671348083,34.13448363851557,1.1111645484172072
50.508839709417146,17.13210608341627,0.0010679385323930956,34.2734789532723,0.555981259026936
50.73424629116494,17.023974710141992,0.0004568946910405448,34.55159236170619,1.112453633735555
50.959643798139815,16.91581873670109,-0.00015233186900988845,34.829767167951765,1.1126992249822933
51.18504375483458,16.80767059850647,-0.0007621637746957284,35.10788059472063,1.112453707075474
51.41045771232967,16.699562748767523,-0.0013750288081949128,35.38580987671963,1.1117171279959734
51.63591210921673,16.59152067084361,-0.0016833639310584116,35.52466710847441,0.5554289270191362
51.8614162200292,16.4835783886729,-0.002305393088990387,35.80209007391251,1.1096918617523954
52.08698082185363,16.375769643590036,-0.0029366843155872627,36.07902219238541,1.1077284738915978
52.31261831976918,16.26812797622091,-0.0035798497560480974,36.35534093207221,1.1052749587472022
52.53834160759581,16.160687419426992,-0.004237604886904389,36.63092388440981,1.102331809350403
52.76419199467207,16.053469414315753,-0.004572836516718053,36.76840122784241,0.5499093737304008
52.99017358036823,15.946514196680688,-0.005257855464401003,37.04265131810048,1.0970003610322863
53.216291900376106,15.839862506277154,-0.005964873029028722,37.3158603150938,1.0928359879732739
53.44256215343484,15.733551908621733,-0.006697175944604205,37.58790645728903,1.0881845687809175
53.66900046303513,15.627621156966246,-0.007458284221042233,37.858668234931315,1.0830471105691402
53.89562397511466,15.522110373820633,-0.008251988335267016,38.12802442281836,1.0774247515481932
54.12248360621953,15.41704617717846,-0.008662332425166874,38.26213762406428,0.5364528049836679
54.349585912982946,15.312478278223239,-0.009512732461141581,38.52915883886272,1.0680848591937604
54.57693446560421,15.20846031087466,-0.010406672912329223,38.79447288043783,1.0612561663004385
54.80455004731152,15.105040933346473,-0.011349253288230172,39.05795981035534,1.0539477196700489
55.032454743322305,15.002271600907397,-0.01234607651176749,39.31950015250331,1.0461613685918678
55.26067198506401,14.900206977725263,-0.013403321281080243,39.57897494148128,1.037899155911873
55.48922657607337,14.7989054135465,-0.01452782484406304,39.836265775186554,1.0291633348211064
